feedback_id,member_id,consultation_id,rating,feedback_text,feedback_date
FB01033,M001380,CN003272,4,Average experience overall,2025-02-04
FB01034,M000223,CN004697,3,Excellent follow-up care,2024-07-02
FB01035,M001974,CN004454,4,Staff was helpful and courteous,2025-09-08
FB01036,M001011,CN004255,5,Staff was helpful and courteous,2025-11-10
FB01037,M002187,CN003608,3,Excellent follow-up care,2025-03-24
FB01038,M000988,CN000116,3,Staff was helpful and courteous,2025-06-13
FB01039,M000113,CN001655,5,"Great experience, doctor was very attentive",2025-03-01
FB01040,M000373,CN005043,3,Doctor explained everything clearly,2025-04-21
FB01041,M000634,CN001013,2,Very satisfied with the consultation,2024-04-16
FB01042,M000899,CN004850,5,Very satisfied with the consultation,2025-03-03
FB01043,M000297,CN005258,4,Needs faster appointment scheduling,2025-09-07
FB01044,M002279,CN005188,4,Needs faster appointment scheduling,2024-06-05
FB01045,M001142,CN000676,5,Needs faster appointment scheduling,2025-03-12
FB01046,M001513,CN001475,3,Excellent follow-up care,2024-10-23
FB01047,M001070,CN000621,3,Telemedicine call quality was poor,2025-11-30
FB01048,M000140,CN002871,5,Average experience overall,2025-10-31
FB01049,M002360,CN005244,5,"Great experience, doctor was very attentive",2025-04-24
FB01050,M002024,CN001227,4,Telemedicine call quality was poor,2024-06-15
FB01051,M000603,CN003012,3,Very satisfied with the consultation,2025-08-30
FB01052,M000990,CN002326,5,Would recommend to others,2024-05-02
FB01053,M002413,CN003203,4,Staff was helpful and courteous,2025-08-19
FB01054,M001440,CN003371,3,Long wait time at the clinic,2024-07-27
FB01055,M002419,CN003871,2,Would recommend to others,2024-10-23
FB01056,M000112,CN004375,2,Would recommend to others,2025-04-26
FB01057,M001280,CN005697,1,Doctor explained everything clearly,2025-04-17
FB01058,M002144,CN005855,1,Telemedicine call quality was poor,2025-12-19
FB01059,M001252,CN005127,2,Needs faster appointment scheduling,2025-03-18
FB01060,M001347,CN000570,2,Staff was helpful and courteous,2025-06-06
FB01061,M002386,CN000320,3,Doctor explained everything clearly,2025-02-13
FB01062,M001682,CN004733,5,Would recommend to others,2025-09-08
FB01063,M001910,CN002617,4,Needs faster appointment scheduling,2024-07-27
FB01064,M002136,CN002001,4,Would recommend to others,2025-07-13
FB01065,M000370,CN000665,4,Needs faster appointment scheduling,2024-10-18
FB01066,M002409,CN002420,5,Would recommend to others,2025-04-29
FB01067,M001670,CN003038,4,Average experience overall,2025-06-14
FB01068,M000090,CN001465,5,Doctor explained everything clearly,2025-10-20
FB01069,M000556,CN001547,4,Needs faster appointment scheduling,2025-03-09
FB01070,M001352,CN000870,5,Average experience overall,2024-09-06
FB01071,M002298,CN003740,5,Staff was helpful and courteous,2025-07-02
FB01072,M001807,CN001232,5,Staff was helpful and courteous,2025-02-15
FB01073,M001613,CN003830,2,Needs faster appointment scheduling,2025-02-15
FB01074,M001627,CN001626,4,"Great experience, doctor was very attentive",2024-07-19
FB01075,M000439,CN003113,5,Would recommend to others,2025-09-05
FB01076,M001377,CN004723,4,"Great experience, doctor was very attentive",2025-10-24
FB01077,M001097,CN004684,2,"Great experience, doctor was very attentive",2025-09-23
FB01078,M001280,CN005697,4,Telemedicine call quality was poor,2025-04-17
FB01079,M001363,CN004472,5,Excellent follow-up care,2024-04-11
FB01080,M001853,CN004313,4,Needs faster appointment scheduling,2024-09-30
FB01081,M000386,CN001515,3,Average experience overall,2025-10-25
FB01082,M001201,CN004921,3,Very satisfied with the consultation,2025-11-27
FB01083,M001004,CN002850,5,Excellent follow-up care,2025-03-08
FB01084,M000815,CN001858,3,"Great experience, doctor was very attentive",2024-07-20
FB01085,M001708,CN000933,5,"Great experience, doctor was very attentive",2025-12-23
FB01086,M002085,CN002888,3,Telemedicine call quality was poor,2024-09-18
FB01087,M001210,CN005994,3,Needs faster appointment scheduling,2024-12-16
FB01088,M000146,CN002313,4,Would recommend to others,2025-08-24
FB01089,M000494,CN004879,3,Excellent follow-up care,2024-11-29
FB01090,M002144,CN004813,1,"Great experience, doctor was very attentive",2025-04-30
FB01091,M001761,CN005849,5,Long wait time at the clinic,2024-08-07
FB01092,M001917,CN005729,1,"Great experience, doctor was very attentive",2025-09-03
FB01093,M000515,CN005402,3,Would recommend to others,2025-08-21
FB01094,M000207,CN001335,5,Excellent follow-up care,2024-11-10
FB01095,M001236,CN003456,3,Excellent follow-up care,2025-03-25
FB01096,M000658,CN005940,2,Average experience overall,2024-11-14
FB01097,M000192,CN000026,1,Very satisfied with the consultation,2024-07-04
FB01098,M002250,CN001090,5,Very satisfied with the consultation,2024-02-14
FB01099,M000472,CN002000,2,Staff was helpful and courteous,2024-03-01
FB01100,M000441,CN004654,4,Telemedicine call quality was poor,2025-04-21
FB01101,M001221,CN004714,2,Doctor explained everything clearly,2024-03-05
FB01102,M002223,CN003120,5,Long wait time at the clinic,2025-11-04
FB01103,M001489,CN000850,4,Needs faster appointment scheduling,2025-09-02
FB01104,M000897,CN001483,5,Would recommend to others,2025-11-07
FB01105,M000835,CN000913,4,Excellent follow-up care,2024-10-22
FB01106,M002258,CN004882,5,Excellent follow-up care,2025-12-13
FB01107,M001932,CN003775,4,Staff was helpful and courteous,2024-05-11
FB01108,M000169,CN001677,5,Very satisfied with the consultation,2025-01-28
FB01109,M000157,CN001548,3,Would recommend to others,2024-04-21
FB01110,M001885,CN004910,3,Staff was helpful and courteous,2024-11-09
FB01111,M000229,CN002736,4,Telemedicine call quality was poor,2024-08-31
FB01112,M001563,CN005041,5,Excellent follow-up care,2025-12-12
FB01113,M000202,CN000852,3,Doctor explained everything clearly,2025-08-13
FB01114,M001229,CN004248,1,Telemedicine call quality was poor,2024-08-30
FB01115,M001164,CN004329,2,Telemedicine call quality was poor,2024-12-08
FB01116,M001911,CN005352,5,Long wait time at the clinic,2024-12-27
FB01117,M001704,CN005285,5,Doctor explained everything clearly,2024-12-28
FB01118,M002218,CN001863,5,Staff was helpful and courteous,2025-09-11
FB01119,M001535,CN004325,1,Staff was helpful and courteous,2024-10-20
FB01120,M002176,CN002282,5,Excellent follow-up care,2024-07-05
FB01121,M000211,CN004591,3,Excellent follow-up care,2024-11-12
FB01122,M002496,CN004895,5,Excellent follow-up care,2024-04-24
FB01123,M000371,CN005059,4,Doctor explained everything clearly,2024-10-10
FB01124,M000496,CN005322,4,"Great experience, doctor was very attentive",2024-07-03
FB01125,M001337,CN003995,4,"Great experience, doctor was very attentive",2025-09-01
FB01126,M001093,CN005339,4,Long wait time at the clinic,2024-08-23
FB01127,M002095,CN000681,4,"Great experience, doctor was very attentive",2025-10-03
FB01128,M000505,CN000338,5,Telemedicine call quality was poor,2025-12-02
FB01129,M001984,CN001472,1,Average experience overall,2024-04-10
FB01130,M001661,CN003142,3,Long wait time at the clinic,2024-12-27
FB01131,M000046,CN004732,3,Staff was helpful and courteous,2024-06-07
FB01132,M002427,CN002523,5,Very satisfied with the consultation,2025-09-21
FB01133,M002007,CN005603,5,Telemedicine call quality was poor,2025-10-16
FB01134,M001608,CN003230,3,Average experience overall,2024-06-17
FB01135,M001247,CN005349,4,"Great experience, doctor was very attentive",2024-05-21
FB01136,M002347,CN005943,2,Very satisfied with the consultation,2025-01-13
FB01137,M000307,CN004240,3,Very satisfied with the consultation,2025-06-15
FB01138,M000001,CN005532,2,Very satisfied with the consultation,2024-02-03
FB01139,M000968,CN003694,3,Telemedicine call quality was poor,2024-01-09
FB01140,M001884,CN005289,3,Doctor explained everything clearly,2025-06-23
FB01141,M000006,CN001416,5,"Great experience, doctor was very attentive",2024-05-21
FB01142,M002364,CN004699,5,Average experience overall,2024-04-30
FB01143,M001307,CN002931,4,Very satisfied with the consultation,2025-07-23
FB01144,M002268,CN002394,2,Long wait time at the clinic,2025-06-05
FB01145,M002430,CN005509,5,Needs faster appointment scheduling,2025-02-14
FB01146,M000059,CN005735,4,Staff was helpful and courteous,2024-01-16
FB01147,M002006,CN001075,5,Doctor explained everything clearly,2025-12-29
FB01148,M000100,CN004550,2,Would recommend to others,2024-09-11
FB01149,M002333,CN005525,3,"Great experience, doctor was very attentive",2025-11-12
FB01150,M000019,CN001153,4,Would recommend to others,2025-08-02
FB01151,M000333,CN003563,4,Staff was helpful and courteous,2025-09-28
FB01152,M000441,CN004654,5,Would recommend to others,2025-04-21
FB01153,M001873,CN005457,2,Very satisfied with the consultation,2024-02-10
FB01154,M002176,CN002656,3,Excellent follow-up care,2024-08-10
FB01155,M002498,CN004642,5,Excellent follow-up care,2025-11-16
FB01156,M002428,CN002176,5,"Great experience, doctor was very attentive",2024-11-17
FB01157,M002417,CN004501,5,Doctor explained everything clearly,2025-01-23
FB01158,M001914,CN004449,2,Would recommend to others,2024-06-29
FB01159,M002086,CN005520,4,Telemedicine call quality was poor,2024-07-05
FB01160,M001014,CN001485,5,Needs faster appointment scheduling,2024-06-02
FB01161,M000230,CN001008,5,Very satisfied with the consultation,2024-05-30
FB01162,M001763,CN001704,5,Would recommend to others,2025-09-16
FB01163,M001557,CN003104,4,Staff was helpful and courteous,2024-07-12
FB01164,M000745,CN001857,3,"Great experience, doctor was very attentive",2025-01-21
FB01165,M002462,CN000434,4,Staff was helpful and courteous,2024-10-12
FB01166,M000443,CN000143,5,Telemedicine call quality was poor,2024-10-08
FB01167,M000836,CN000421,5,Doctor explained everything clearly,2024-10-05
FB01168,M000254,CN001974,2,Doctor explained everything clearly,2024-01-01
FB01169,M002281,CN003623,5,Needs faster appointment scheduling,2025-07-01
FB01170,M000831,CN000092,5,"Great experience, doctor was very attentive",2025-07-07
FB01171,M000656,CN005660,3,Telemedicine call quality was poor,2024-01-21
FB01172,M000191,CN001268,5,Would recommend to others,2024-03-12
FB01173,M001914,CN002593,2,Doctor explained everything clearly,2024-07-01
FB01174,M001121,CN001733,4,"Great experience, doctor was very attentive",2025-02-16
FB01175,M000990,CN005892,5,Telemedicine call quality was poor,2024-08-07
FB01176,M000015,CN001091,3,Needs faster appointment scheduling,2024-06-13
FB01177,M001902,CN000955,3,Excellent follow-up care,2025-05-04
FB01178,M000045,CN002487,4,Telemedicine call quality was poor,2025-10-03
FB01179,M000866,CN001782,4,Telemedicine call quality was poor,2024-02-22
FB01180,M002355,CN004969,3,Staff was helpful and courteous,2024-03-25
FB01181,M001907,CN004362,3,Long wait time at the clinic,2025-04-30
FB01182,M000156,CN004640,5,Telemedicine call quality was poor,2025-03-31
FB01183,M001885,CN002986,4,Long wait time at the clinic,2025-02-13
FB01184,M000888,CN002902,4,Average experience overall,2024-11-28
FB01185,M000639,CN000298,2,Very satisfied with the consultation,2024-09-14
FB01186,M001751,CN004967,2,Would recommend to others,2025-05-27
FB01187,M002347,CN004529,4,Long wait time at the clinic,2024-01-27
FB01188,M000153,CN002812,5,Staff was helpful and courteous,2025-05-03
FB01189,M002169,CN000291,5,Needs faster appointment scheduling,2024-08-04
FB01190,M000193,CN002204,2,Needs faster appointment scheduling,2025-07-14
FB01191,M000162,CN005252,4,Staff was helpful and courteous,2024-03-28
FB01192,M001870,CN004946,2,Needs faster appointment scheduling,2024-12-26
FB01193,M000134,CN000308,3,Long wait time at the clinic,2024-11-15
FB01194,M001821,CN000947,4,Telemedicine call quality was poor,2024-07-23
FB01195,M000223,CN004697,4,Would recommend to others,2024-07-02
FB01196,M001014,CN000638,4,Average experience overall,2025-08-21
FB01197,M001322,CN004973,1,Average experience overall,2025-02-17
FB01198,M000657,CN004958,4,Telemedicine call quality was poor,2025-11-16
FB01199,M001752,CN000374,5,Would recommend to others,2024-02-06
FB01200,M002006,CN002429,4,Needs faster appointment scheduling,2025-06-10
FB01201,M001847,CN001565,4,"Great experience, doctor was very attentive",2025-01-04
FB01202,M001183,CN001242,5,Would recommend to others,2024-07-28
FB01203,M000492,CN000571,3,Staff was helpful and courteous,2025-03-03
FB01204,M001071,CN003193,3,Average experience overall,2024-02-24
FB01205,M001772,CN004638,4,"Great experience, doctor was very attentive",2025-08-28
FB01206,M001837,CN002124,2,Excellent follow-up care,2024-09-12
FB01207,M000642,CN003846,2,Excellent follow-up care,2025-11-13
FB01208,M000274,CN002988,4,Doctor explained everything clearly,2025-11-24
FB01209,M001327,CN005635,5,Average experience overall,2025-12-07
FB01210,M001814,CN002552,5,Excellent follow-up care,2025-06-04
FB01211,M001737,CN003212,3,Very satisfied with the consultation,2025-02-11
FB01212,M002006,CN002429,5,Staff was helpful and courteous,2025-06-10
FB01213,M001630,CN004243,5,"Great experience, doctor was very attentive",2024-04-06
FB01214,M001293,CN000413,2,Needs faster appointment scheduling,2025-02-20
FB01215,M001877,CN003719,2,Needs faster appointment scheduling,2024-05-13
FB01216,M002430,CN005924,4,"Great experience, doctor was very attentive",2025-04-06
FB01217,M001163,CN003028,5,Long wait time at the clinic,2024-08-05
FB01218,M000934,CN000262,5,Long wait time at the clinic,2025-09-09
FB01219,M001700,CN003954,5,Needs faster appointment scheduling,2024-01-29
FB01220,M001513,CN002525,4,Doctor explained everything clearly,2024-12-18
FB01221,M000657,CN002431,4,Staff was helpful and courteous,2025-06-06
FB01222,M001920,CN001604,3,Very satisfied with the consultation,2025-07-06
FB01223,M000233,CN003088,4,Telemedicine call quality was poor,2025-09-27
FB01224,M001446,CN004705,4,"Great experience, doctor was very attentive",2025-05-16
FB01225,M001014,CN005726,4,"Great experience, doctor was very attentive",2024-12-03
FB01226,M001162,CN000329,5,Telemedicine call quality was poor,2024-12-16
FB01227,M001051,CN003914,4,Would recommend to others,2024-11-13
FB01228,M001276,CN000377,5,Telemedicine call quality was poor,2024-12-20
FB01229,M000326,CN000499,5,"Great experience, doctor was very attentive",2025-03-05
FB01230,M002285,CN001597,3,Would recommend to others,2024-12-14
FB01231,M002473,CN004925,5,Doctor explained everything clearly,2024-10-16
FB01232,M000123,CN002717,4,Doctor explained everything clearly,2025-10-15
FB01233,M000020,CN004122,3,Excellent follow-up care,2024-07-03
FB01234,M001251,CN003268,4,"Great experience, doctor was very attentive",2024-01-16
FB01235,M000942,CN004467,4,Very satisfied with the consultation,2025-08-01
FB01236,M001169,CN005055,5,"Great experience, doctor was very attentive",2025-07-08
FB01237,M000741,CN000813,5,Average experience overall,2024-03-03
FB01238,M000339,CN000546,5,Doctor explained everything clearly,2025-09-15
FB01239,M000159,CN002804,4,"Great experience, doctor was very attentive",2024-03-02
FB01240,M002097,CN004942,4,Doctor explained everything clearly,2024-08-19
FB01241,M000832,CN000507,3,Excellent follow-up care,2025-06-16
FB01242,M002058,CN004671,3,Average experience overall,2024-05-23
FB01243,M000866,CN003398,2,Very satisfied with the consultation,2025-02-20
FB01244,M000560,CN002776,1,Long wait time at the clinic,2024-01-20
FB01245,M000698,CN000587,2,Doctor explained everything clearly,2025-05-19
FB01246,M002356,CN002662,5,Excellent follow-up care,2025-07-14
FB01247,M000541,CN001972,5,Very satisfied with the consultation,2024-06-23
FB01248,M000616,CN004525,4,"Great experience, doctor was very attentive",2025-08-08
